ENTITY_STABLE_ID	NAME	DESCRIPTION	Liu_Sample1	Liu_Sample10	Liu_Sample100	Liu_Sample102	Liu_Sample105	Liu_Sample106	Liu_Sample107	Liu_Sample108	Liu_Sample11	Liu_Sample112	Liu_Sample116	Liu_Sample117	Liu_Sample121	Liu_Sample125	Liu_Sample126	Liu_Sample127	Liu_Sample13	Liu_Sample130	Liu_Sample131	Liu_Sample132	Liu_Sample133	Liu_Sample134	Liu_Sample135	Liu_Sample137	Liu_Sample14	Liu_Sample140	Liu_Sample141	Liu_Sample142	Liu_Sample143	Liu_Sample144	Liu_Sample145	Liu_Sample146	Liu_Sample147	Liu_Sample148	Liu_Sample149	Liu_Sample15	Liu_Sample150	Liu_Sample154	Liu_Sample155	Liu_Sample156	Liu_Sample158	Liu_Sample159	Liu_Sample162	Liu_Sample163	Liu_Sample165	Liu_Sample166	Liu_Sample167	Liu_Sample168	Liu_Sample169	Liu_Sample17	Liu_Sample170	Liu_Sample172	Liu_Sample173	Liu_Sample179	Liu_Sample18	Liu_Sample181	Liu_Sample183	Liu_Sample184	Liu_Sample185	Liu_Sample187	Liu_Sample188	Liu_Sample189	Liu_Sample191	Liu_Sample192	Liu_Sample193	Liu_Sample195	Liu_Sample196	Liu_Sample197	Liu_Sample20	Liu_Sample200	Liu_Sample201	Liu_Sample203	Liu_Sample204	Liu_Sample205	Liu_Sample206	Liu_Sample21	Liu_Sample22	Liu_Sample23	Liu_Sample24	Liu_Sample25	Liu_Sample27	Liu_Sample30	Liu_Sample31	Liu_Sample32	Liu_Sample33	Liu_Sample34	Liu_Sample35	Liu_Sample36	Liu_Sample37	Liu_Sample38	Liu_Sample4	Liu_Sample40	Liu_Sample42	Liu_Sample44	Liu_Sample45	Liu_Sample47	Liu_Sample48	Liu_Sample51	Liu_Sample56	Liu_Sample58	Liu_Sample6	Liu_Sample61	Liu_Sample62	Liu_Sample63	Liu_Sample67	Liu_Sample7	Liu_Sample72	Liu_Sample73	Liu_Sample75	Liu_Sample77	Liu_Sample78	Liu_Sample79	Liu_Sample8	Liu_Sample82	Liu_Sample83	Liu_Sample86	Liu_Sample87	Liu_Sample9	Liu_Sample94	Liu_Sample96	Liu_Sample98	Liu_Sample99
Hugo_FDR_Responder	Hugo_FDR_Responder	IPRES derrived Hugo/Lo 2016; fdr significant genes from all_re_siggenes	12.1609080182084	14.3565758330795	6.80630529132854	11.7008535696675	12.2913345058732	15.9778325082827	8.93267043869189	10.1863754809877	15.4746197139621	13.4177028806307	13.8225310094182	13.0857083597401	14.5374265964912	10.2381061810299	13.3538626920826	12.2715550924947	6.37496865503856	13.4123382502903	10.882353652386	12.1042462390254	13.868525423147	11.5342096009225	5.98694560298488	8.330604256847	12.8892039607912	14.0647993520693	5.15298710565637	9.45455884631319	11.8901024124205	13.2966708918654	12.0236266680447	13.4598572895313	7.61876923513468	13.435383329922	5.06938018037375	11.1163197562186	8.60880663106336	12.1466539299331	13.5893989019908	11.2052719573339	3.93269197330565	10.1636798325414	15.2862244474849	7.34000148839753	15.8069760871563	12.7799005363848	13.3246884914667	13.621733864678	13.8421805629478	13.3625897968516	12.8659993234946	12.9681925875556	6.96001049594542	9.03396928747958	15.8135435806002	13.9664153805429	12.469036232086	7.36523579788241	13.1984316954606	12.4751821643421	4.93088531246496	14.4567108745733	7.64846234077959	13.7616320686408	13.8029289356759	10.4490195393522	14.2119924277744	14.0362247843912	8.74625657794375	13.3594079582157	3.05812325043192	14.4848223552742	11.6991809075993	7.85723653518218	7.48787667264531	13.5984408111332	15.5033614665839	9.54820571191815	4.49590888552004	14.9578077115033	9.70207933466563	6.13102615434288	11.0647817448001	12.3185712188761	7.05155052732734	6.74283018788861	14.719969329025	10.6989945655262	8.91584006225449	9.3946718778779	8.01076808195578	14.2750457002024	10.8950674544032	11.7088085133423	11.8011099538077	7.64474270821262	10.736997325391	11.6222871306308	14.6573550975108	13.8649101788899	11.0916639629603	11.6514594510078	9.0045176035527	13.3954090763433	11.1705848672479	6.96925257425603	11.1794226461676	6.16452386922299	13.3106175719302	14.0904836454145	11.9059011184708	14.5574130794638	12.7544053719825	10.6945712413536	14.8004321846822	8.60488646870552	8.97406096643855	13.6005311182014	13.8077377181681	11.1626550126519	11.8577389869913	10.7178693283532
Hugo_IPRES06	Hugo_IPRES06	IPRES derrived Hugo/Lo 2016; IPRES08 minus 2 gene sets they felt weren't similar	7.36339250566746	8.2421423188132	8.98386078959219	8.09446666686589	6.59733078710728	7.75818147860043	6.12768430285848	4.45215337117868	7.95155933559681	8.39389938405045	8.28414294875055	8.97432690231971	8.49006499606534	8.13683039830103	8.32104393676402	8.62283225571961	8.10140980283086	7.92007002535266	6.50093542735026	8.39685027287017	7.87501104489701	8.67191935579017	7.76988678480948	8.49954875202185	8.42376670705904	7.3737473084371	7.47508475253185	7.66792119553994	8.86828533926004	7.43954760381232	8.07339180330473	7.87014348410566	7.89609664441661	7.37123471749883	8.60161467928472	8.07873362057906	7.83921448700665	8.56810900835615	8.21077986537208	8.81252710795867	7.99611248604718	8.43623419392928	7.26929736815117	8.61857247087239	8.27072396363484	7.6073968323593	8.35504362682878	8.04175221832299	8.08278015107133	8.50386417529735	8.33770421825592	8.70964217694091	8.18662271681534	4.80901569602321	7.28009183151392	8.62082137757247	7.44576319019398	7.76094294255344	8.05641290887952	8.09645430291672	7.92614579335802	8.81014457031987	8.17825549306691	8.46115798036892	8.37849353788394	8.33278264664079	7.55029574477562	7.28257866911706	8.62211221710664	8.53627716733837	7.88448996542138	8.66779267329698	8.45424813770836	8.04235080801263	9.21872734527775	7.08179633458859	7.26791750164196	8.52069962157924	8.31454978742636	8.39406012385725	7.6950066929376	7.64720746880927	7.57817441378983	7.58692712354162	8.69931549059535	8.80801051390754	7.39694657187457	7.95015432459103	9.1369126233914	7.96425085440332	7.99938070388257	7.21864778481145	7.57869654565891	7.12853239279929	8.25565326892687	7.02002097415161	6.86456644701282	8.09558139197952	8.82119030690522	7.72929272245699	8.60047948637781	7.37221495861586	9.2137351273273	7.60825866616816	7.35611250251632	7.90668795394064	8.25008333125938	7.86740548274414	7.60711551230673	7.89876437430528	9.30929435467717	8.46163294169197	8.11408963957672	7.33132853872087	7.7820448825907	8.81089457147279	7.98729788472456	7.92025260290256	8.33713134553611	7.63557004413367	8.43458089504211	8.56828224819198
Hugo_IPRES08	Hugo_IPRES08	IPRES derrived Hugo/Lo 2016; original significant sets they found in creating IPRES	7.17254251952341	8.06161531149592	8.703711688222	7.83080178583768	6.08389701282142	7.58305833926583	5.65485699237348	3.59741117309126	7.39482394336002	8.12350852865217	8.08826254359735	8.88209220750427	8.35089586062335	7.82571572746048	8.0088206509122	8.21557063314136	7.82762989563658	7.68963710681548	6.31486364868705	8.30554002291086	7.56608831307461	8.52874893436034	7.67803224204216	8.2710286447499	8.04783688435522	6.90390546077901	7.18737893839069	7.40926109600368	8.74761404294958	7.06061070279451	7.99733501864581	7.46018770847184	7.30036568016385	7.10263617687922	8.4483823590152	7.87427018962564	7.47313060185443	8.71700542824196	7.97183555918869	8.61532503866608	7.71915421036385	8.24055337519737	6.8846737720096	8.47067979338746	7.97087968425579	7.15506241779843	8.02226839652366	7.82564267217607	7.94707355091844	8.00050047609243	7.9969136516526	8.6945527270893	7.92331601685845	4.25105530879531	6.93478231200106	8.4373657627737	7.35540870245315	7.39629921554253	7.99016563989542	7.78227561879634	7.83595342711827	8.8619730823383	7.78413965697223	8.31464449189489	8.22896263623782	8.16263732029356	7.1847113066959	6.62726092875532	8.41737020654295	8.37046630226913	7.67076811142063	8.51958935378169	8.11853960974836	7.60260432591055	9.05850215917476	6.84792358675828	6.95802809674411	8.199783072698	7.88782411529012	8.32299342291849	7.40188241313619	7.15522896268553	7.17021038030851	7.23131935097172	8.72786722768357	8.94020840742617	7.22060035925161	7.80950019388916	9.06492385037276	7.72651956892608	7.73797341068936	6.81326745840081	7.28825848141129	6.91822033936022	7.79235048482166	6.81862499764742	6.62348058960154	8.11104144525718	8.85171104078592	7.65762917709911	8.39164613455265	7.21652541430446	9.04038117147556	7.42373073040165	7.28914656314131	7.51342035660334	8.08203995888925	7.71943729401929	7.16157205527885	7.56018537280702	9.13727634323768	8.33178960061571	7.77266313645799	6.89482255187589	7.34867300744613	8.61219104741655	7.81397557605404	7.80974988328407	8.00604099383041	7.3548600904393	8.23595220790232	8.2528599812214
Hugo_IPRES22	Hugo_IPRES22	IPRES derrived Hugo/Lo 2016; IPRES26 minus 4 they dropped for subsequent analysis	7.36719984558743	8.44472423735192	9.32308794165128	8.18460079911429	6.59117722234898	8.2544764946656	5.16910018005978	4.6876456170351	7.96974849603515	8.16880222761942	8.22629701528646	9.17170054013826	8.61896122732871	8.82438693633522	8.56187095920365	8.33506070011424	8.16983820701468	8.23742295062787	7.17605344664804	8.98244516740414	8.26704958203529	8.78241071077601	8.11697380072609	8.89868926070328	8.58239454486048	7.40505172003707	7.16329914913451	7.77027218163524	8.97562583208818	7.50551014361718	8.40843849330265	7.98037380011603	7.59128509747484	7.73200665715208	9.25512646435176	8.37155296287536	7.93138487145391	8.51216510752323	8.20818918590569	8.89410050177252	8.1772775602042	8.71449796885304	7.46554972416492	8.47067979338746	8.56188098681224	7.40718543046478	8.58030266736417	8.074685157894	8.43161323897938	8.74864615138362	8.31771753753656	8.83043412811353	8.33783977752223	4.87531393555514	7.40026250507651	8.7469001614563	7.74377769619548	7.78852883413501	8.3047729049048	8.26817092804964	8.1158162101646	8.7467542305164	8.51139155826208	8.83700104532086	8.48864228311872	8.5578237396247	7.59072889906771	7.21189242565891	9.01965657079185	8.61942130859241	7.525302390341	8.74763802567791	8.42011996525234	8.21342214891083	9.18480159473382	7.09315637277151	7.10528528680489	8.28531904482115	8.0544415954494	8.62217963271407	8.09178548203406	8.05120189555935	7.48383547647401	7.79126615535454	9.17686813574418	8.52220758298225	7.44162491040988	8.06069593168756	9.34964064358833	8.0705004548628	8.08941508831678	7.51032451436364	7.83052262289059	7.45001068136139	8.54484409416326	7.27575210520872	6.80878545766404	8.31781875240675	8.92152576658468	7.70602708413448	8.46223113107994	7.76102228833557	9.21216371318591	7.65693505704235	7.40870268214951	7.90108130500374	8.35056105063807	7.85777486433167	7.84496094055748	8.28435901862931	9.39591348252035	8.72463670039102	8.02004725686959	7.16011775926898	7.5052983494492	9.14010985233883	8.52732221285716	7.80974988328407	8.53141474265718	7.59612310572234	8.87886407305586	8.84938129241519
Hugo_IPRES26	Hugo_IPRES26	IPRES derrived Hugo/Lo 2016; IPRES gene set; IPRES06 plus similar gene sets	7.48374775617834	8.49863708983508	9.29550037670251	8.25437561741773	6.68845565264443	8.29232163280204	5.53192692107849	4.78024462693081	8.08035345320196	8.2864528887093	8.29870251906855	9.17170054013826	8.64017758194045	8.85099659794444	8.59321491735082	8.39128380080092	8.33768714588715	8.32172850280901	7.24955512948069	9.01498609377478	8.30449262681776	8.79822885317611	8.17922085539725	8.89868926070328	8.60980038738971	7.49290184217774	7.2723845018567	7.84198746120741	8.99356378438108	7.58635356896516	8.43114450005643	8.09541151088975	7.66561185992924	7.79173747669706	9.26564165562649	8.43147166403395	8.00070078584098	8.52434494188051	8.25918396291289	8.954032669902	8.22229517911724	8.76439647825088	7.49854218799523	8.53149616176175	8.59327682147528	7.47180821271103	8.61558200258522	8.14091405934749	8.46263463038052	8.78385768014177	8.42307045665926	8.83043412811353	8.37827652050746	4.99674282548754	7.46400997012085	8.77221340919114	7.79229839887664	7.81175665183625	8.38670599975383	8.3203957121553	8.16737640521895	8.77245469922015	8.55113335717487	8.84279689938486	8.51898549359863	8.6152285415772	7.7101620117877	7.29927790720929	9.03672819816891	8.71382525313064	7.58158468415534	8.79417593396825	8.46268776083564	8.26170200418854	9.22812348564081	7.20174358482151	7.2776240116177	8.34943837117979	8.09401008605371	8.66701472340985	8.24906619195621	8.07911167125136	7.60698801331029	7.85341263505389	9.14730335353794	8.50629904031473	7.49900028330283	8.14125565861104	9.34722489683904	8.11886671941764	8.11534505332043	7.68005419622778	7.92760538286145	7.56741801736243	8.5939021533027	7.33198706619532	6.84692092258523	8.34414836218487	8.97586335088515	7.85654523945337	8.47804037535848	7.8346146946342	9.21530654146869	7.70979376158116	7.49769003635196	7.91229460287753	8.36952797350591	7.93606449992353	7.88962307514348	8.3939655953061	9.39942230423146	8.75915797189702	8.0990429902195	7.27127960308109	7.60869718588992	9.14010985233883	8.53997097434267	7.87920172041133	8.59158557849769	7.69900467585087	8.94183912411561	8.89683514196909
Hugo_NonResponder	Hugo_NonResponder	IPRES derrived Hugo/Lo 2016; all genes up in non-responders from their analysis	5.93852332438357	6.85579042278815	7.78289903624147	6.7645652294801	4.44660151938875	6.18652600868544	0	0	6.18552151869814	6.94565298441149	6.86550980023068	7.94863156170833	6.87242546419541	6.5647903972765	6.78474378026271	7.2204013859237	7.00488136575062	6.39961584853078	4.56533742846205	6.88041732327359	5.99845366956182	7.02843518100742	6.20008022719548	6.89084845900005	6.43565195097029	5.37488423240538	5.86024130214895	5.49135175374843	7.58596578823703	5.52554086478896	6.35862525492685	6.33142510745644	5.64730104918716	5.49467317959222	7.20536385846366	6.23825376099073	6.08285541108601	7.53223647324847	6.9342952579169	7.4791467186819	6.64938218739102	7.32553844959407	4.7844170676083	7.31527477011464	6.50881840948064	5.67847619968789	7.06436147060303	6.35282864377012	6.1129837006593	6.57471404418655	6.89860966700239	7.44342515739156	6.43279093875522	1.83887901039114	5.55579621923398	7.24175438471655	5.10248191887726	5.95404082900314	6.98655425439544	6.34625252166574	7.09227511971793	8.08871406909345	6.25813300602922	6.53846743225234	6.90235540476077	6.86259290963642	5.6801982308616	5.83081009128199	7.42818347397772	6.75190217674801	6.76142228790682	7.51625380851198	6.65085807869389	6.79944111563659	8.35298588174792	5.37694774714652	5.88424468712778	6.8618898435033	6.79227686452041	7.27052226644324	5.52888681969774	5.40771906221836	5.4943853657414	5.92168969478241	7.37308593839215	7.69914037538218	6.26374134459244	6.46484495976878	7.96992481677655	6.54159915987586	6.71724196967392	5.58763383662602	5.97284668050793	5.7063354358477	6.67503617376783	5.73706142040622	5.03168053286879	6.50763651067295	8.10787138220283	6.18460198613241	6.98460031605796	5.13302541863078	8.23485120820099	5.92041875634894	5.94978728478272	5.83091792058325	6.50764305602741	6.20483668226593	5.16669771645412	6.02974841077338	8.51021977050615	7.21001814997344	5.98405619691575	5.46258504652835	5.56092602330152	7.45454960488486	6.54867181170099	6.40386916194162	6.60762660939009	5.97678854235045	6.87217496686028	7.09730523402753
Hugo_Responder	Hugo_Responder	IPRES derrived Hugo/Lo 2016; all genes up in responders from their analysis	7.00711668844091	7.58903272325224	6.02513476315723	7.72006929095738	7.05965041282836	6.9107108608581	5.08414127592042	4.243152631881	7.36234335842542	7.4462402527169	7.14087699837567	7.04346178529064	7.28449526274959	5.6035343875965	7.53642128981266	8.1518915840461	6.52164853916735	7.33132366928357	4.31443895389712	7.77021915591946	6.44546928705737	7.44745027242062	6.43761583995615	5.51257970276407	7.13640454787075	6.71492726091606	5.05168835501395	5.75090611155553	6.91492972684357	6.72795112194923	6.5875325621068	7.58586843016735	7.11988278131583	6.38398658160186	5.5209279146969	7.16201048370705	7.5912414907847	8.09437043173521	8.22880389723205	7.14877461093081	6.40233650331617	6.95146419969351	7.72908817099771	7.00133717584703	6.58026944877559	7.02329116221795	7.76121877510897	7.38566323829601	7.75055773836188	7.1748005048842	7.56157216907201	7.80634623148627	7.3797632455836	5.71551979571825	7.33922172948013	7.45295127409425	6.84092041745712	4.41514699705913	6.9584896729769	7.93110506533374	6.80767602662946	7.09908882379725	7.43014078663319	7.04039817022225	8.28005578867877	6.48786689563598	7.4168188005783	7.0689934235347	4.8989943775008	7.84268632289617	6.76142228790682	7.3616279547708	7.96119367357215	6.58853669864586	6.63918053686306	5.26127599575356	6.68293900018308	6.7396620472856	7.36999409436051	7.23919704714823	7.44154246537982	6.13102615434288	7.40024077332937	6.40948860148996	6.22486361813431	7.43389477144993	7.15069459591843	8.05656907822348	6.22883880662935	7.27395187072718	6.38210742055856	6.59635918173188	7.53008434807991	5.37264802925276	6.59706123239985	7.71690178020108	6.80878545766404	6.4662943497793	7.16438508016766	6.91172735013626	7.12516491290596	6.52213566326572	6.44249344695735	6.82177728471344	5.55292867308144	7.0661099318281	7.64172743634173	7.40337697499666	6.86619894777649	7.45427127692832	6.32605803074663	7.62262474336767	8.1143352749365	7.06435987677343	7.93068207777007	6.94871348670628	6.48964631620352	6.80171477815367	7.68090261617194	8.17944948425957	7.5098472626966	6.59357081902761
IglesiaVincent_BCell	IglesiaVincent_BCell	Iglesia MD et al. Clinical Cancer Research 2014; PMID:24916698	4.68438144468892	4.23445410888979	6.79764944004621	4.80461571205507	0	4.17210265598807	0	0	2.41498283285158	5.66986534524473	1.92698330395789	3.9579851845484	5.60070809394495	8.4822866595818	5.27740012974843	2.87570085635091	1.87582312308854	4.9460055311048	0	8.17107437109544	5.33458714152631	6.98015147717981	4.76255376260851	7.69998611794905	3.74853596703525	0	0	1.02295670877368	3.20534844636427	0	1.66233502785202	2.70478630265027	0	2.74823670650123	7.08129486063852	2.13290729703033	4.06342356242909	5.45214272497521	1.04547511812476	2.43611356309763	4.48581406178182	4.31893575833651	4.54784835620059	6.38883741593304	3.27487234717198	0	3.74034878807885	0	3.55466335936891	6.59306138394831	2.2680731934451	3.6562458688692	3.71326691733744	3.64752813074562	2.60955088677407	3.74118325667421	5.44038972986245	0	4.21827902726048	5.50700043689771	2.58458840872704	1.91620103388069	4.35258165117987	5.38941850888081	4.71851171088577	7.39880195131459	2.6447662792016	0.950068743158998	4.07830553449842	2.08536000593692	0	4.48124263647973	2.35122061713564	1.62347119103011	4.14003090246477	1.85959820293344	0	2.33874062470986	2.33431846661998	3.60726900547067	8.0373175610463	4.04033517015032	3.15180925245017	0	8.36148845957412	4.40229844266188	2.83155672428671	2.30898877897456	8.51002088850026	2.68294241206715	2.44056403033919	2.28145774678595	5.02422001554432	7.58199028956724	5.80048349377207	1.3145317323178	2.94866437210989	3.21224217899437	4.17908791963291	0	1.5572894653434	1.81401561130653	3.89669449219476	1.96580419063524	0	2.57036745117926	3.36935722072158	2.44795654701402	6.71957780311903	2.95403994417624	3.70409708570011	3.15773864502697	3.28769696781958	0	1.02745246962271	9.03922929466479	8.13449081493904	2.5461864309177	3.39445368088037	4.36480061057424	5.92038439986707	3.84674384881321
IglesiaVincent_CD68	IglesiaVincent_CD68	Iglesia MD et al. Clinical Cancer Research 2014; PMID:24916698	7.44113527571103	8.13152972888317	10.0614940397891	8.52605696646992	5.98204733261161	8.90901637933005	5.53192692107849	5.44981443566152	8.36889061240706	6.34038206012412	6.89977415723507	10.2237531744089	8.86933679289875	9.20464214949198	9.46008696741391	6.39955496189675	7.32993737394884	9.41131860334235	8.29427689654289	9.82612065084616	8.49614694470889	8.23826646525751	9.0358103073516	9.8086649149206	9.67622206045464	7.96856677387196	4.82487879144069	8.21043595946687	9.21672706196784	7.33881018212076	9.31085264593028	7.64039028652484	6.68574675722853	9.05983042944858	10.5019972735735	9.64199462913203	8.5143760154637	6.5519989511688	7.70382724007871	9.31554007899862	7.72098155429134	8.58767330202467	7.81887382052969	7.25523648540039	8.08079599188479	6.35527943644997	9.9390763417205	7.71404611143155	9.18290672702321	9.83143791751266	7.73787731505252	8.6057692983851	8.76996838246951	2.62167427907768	6.44391389272297	8.6681812234955	7.90249394653299	7.02443889477305	8.24141327284161	8.83145120379228	6.92293171774707	7.77575326357725	9.26141202307629	10.0596666737038	8.48352245034658	7.81749737134759	7.75763468929184	6.46931104502677	10.2879750420258	9.6507804727851	5.4104206300808	8.30870945893135	7.56771015674803	8.63599208842055	8.92006592421406	7.44204833925851	7.49047532282293	7.36216736336571	7.7591120353846	9.5849596841223	7.97951494812207	10.0376654886396	8.41738784706193	8.48391432921303	10.6835285861632	7.83273739764491	6.69059356137292	8.85486838326024	9.9756233634596	8.76085336390179	8.52908449571982	7.6064238165912	7.35960104858737	7.95987698960168	9.33499553539553	7.11414338086329	6.38513043145534	8.36036364533405	8.7853840093102	7.78324824028003	8.03704095626335	7.32274757519391	9.877872745991	7.83137556001052	7.04528002361772	8.59369992648956	7.67767732106273	7.81628242678328	7.71862571391987	9.8759851109431	9.15848662021547	9.4266999614063	8.43064776906866	6.27261360027494	7.26348494359562	9.61398959695738	8.31695019698836	6.72950262760413	8.28645537070404	7.88871422681446	9.27545966234423	9.81252226465276
IglesiaVincent_CD8	IglesiaVincent_CD8	Iglesia MD et al. Clinical Cancer Research 2014; PMID:24916698	5.7539078046433	6.68637394976833	10.3200085904248	5.61639065526301	5.07833554747499	6.31711891146934	0	0	5.48205383281161	7.6831405930097	5.02366186162038	7.1986879065986	7.96147806737702	11.1318801578695	7.49830789756292	6.68094707499574	4.37958752323094	7.20383266311789	0	8.51342393460826	6.71183551458252	7.78171071117837	6.24168711069009	9.16028655921588	6.72835823302528	3.74577650323491	0	5.83239709804875	6.66235787590571	3.81444275332467	6.08644010227728	5.58058096672111	3.48473364256942	4.62601914369572	8.23881260097087	7.89494090860474	5.82859067765192	4.74343424527098	5.2163603278451	4.15578123429152	6.8602640979782	6.56744828012532	6.41730068316379	6.47293384362598	5.66915510972328	1.73674140365874	7.08765481982014	4.28315556239817	6.97996269039509	7.42951389049003	6.22479949263401	8.38726055658717	4.46084176734557	2.62167427907768	4.91933545898967	7.8047971099604	7.17687088054192	0	6.58917075162808	6.0667072234706	4.93084859098669	6.83205912346014	6.55344657954847	7.94620145205273	7.28762406981029	7.57630013119054	3.72892209353138	3.23076903540505	6.91586399798007	7.44874616908029	2.55726863521955	7.13499594506814	6.62112546091293	5.26740875331622	7.10195517028524	3.81874648875277	2.35360352839924	4.44593521536916	5.463579452473	6.776414232073	7.79280629563255	7.99371815746739	4.88496060732471	4.00009265144384	8.44017076635606	5.87654788623867	6.785907494065	5.40372218605101	8.37107496029368	6.00307237480924	5.28437132921081	5.78553302878674	6.07812020798125	8.31156779129022	7.4720484573397	3.73518449049468	5.21085779021383	6.42987949734931	7.70945267830906	3.50245162305097	6.56851641311697	6.69031550086738	6.36541218938653	5.97634637306244	4.80874681318428	6.41826735760626	7.48820948866912	5.29320173243312	7.75126172734506	7.0108497641289	6.80633793419565	7.4256367425633	5.28480737071729	2.18044896131477	3.3709725203804	9.91649906659105	8.92661509172868	5.09569765240242	7.30910082999586	5.12800507767283	8.3099695423225	6.78780099116824
IglesiaVincent_MacTh1	IglesiaVincent_MacTh1	Iglesia MD et al. Clinical Cancer Research 2014; PMID:24916698	7.86309073284265	8.86215276808195	11.7710495546433	8.8071308409099	6.57854292881874	9.01693713920262	0	5.33238759629493	8.41183097485205	8.73336438413606	8.08826254359735	10.702704140383	9.61532310450314	11.6537830148396	9.71401582213858	8.17342996965191	7.88713730699091	9.43753599669684	8.70555533395756	10.2518010119398	9.15903353924985	9.50768127216688	8.32400973718556	10.6713353435994	9.5281138284207	7.43493343796685	5.84027998120903	9.34466321048625	9.73596920344752	7.55128934646759	9.44173565965511	7.87064420131158	6.73678525236596	9.07738953999331	10.6449359376627	9.31643477762797	8.49068011127326	8.21446014603053	7.934672959478	8.92719844635336	8.593608631829	9.34896385095401	8.49998162134552	8.04702781248014	8.5794056554437	5.92779205939243	9.7363280300242	7.35808575595631	9.38669764883439	10.3812324062244	8.18526005065655	9.99537641218027	8.59229436571298	4.43419830390946	7.42841453958333	9.45956823857259	8.97918157119283	8.21747828272473	8.86149153228914	9.0053935404862	7.52536385353327	9.13394057599247	9.55266823374114	10.4081884734759	9.56748829577569	9.12863990251235	7.40940674038663	6.96522217860146	9.95530273424308	9.50987253226651	6.21507365084189	9.31063621185676	8.68389214196291	8.73152526749909	9.71286282026222	7.09316764942073	6.90951857102432	7.65383878374834	7.55713079132677	9.5927269351473	9.13016977048013	10.0305361134998	8.2364333748376	7.82027735313329	11.0005655658977	8.53270444133562	8.45205952682483	7.76155123244448	10.2585123925541	8.44819375835648	8.08132143635281	7.13665690127539	8.48211071622637	9.9807593209495	9.79097176925127	6.76517300256805	7.04035143505531	9.07933705626803	9.72760500529543	7.48346410357239	8.4027350277291	9.65788680737271	9.77837686028381	7.77737518660357	7.04528002361772	8.67930143104034	8.97177734083476	7.81628242678328	9.72584872168812	9.71029522153548	9.9032643303409	10.2275494340916	7.78226450420264	6.32441440990913	6.92431304192834	11.0271937095241	10.2688855666815	7.76458378965047	9.09096036981144	8.20945917487796	9.90824017577169	10.0620760368705
IglesiaVincent_TCell	IglesiaVincent_TCell	Iglesia MD et al. Clinical Cancer Research 2014; PMID:24916698	5.77693550779488	6.68637394976833	10.1911960956629	5.61639065526301	5.07833554747499	6.33171673123756	0	0	5.48205383281161	7.500381618069	5.02366186162038	7.1986879065986	7.86636984089494	11.0894883745078	7.49830789756292	6.58777250335865	4.63895886937309	7.22586805763733	3.09737128046128	8.51342393460826	6.57368128247821	7.78171071117837	5.91560515330265	9.12225615960963	6.67003135766139	3.74577650323491	0	5.95875234630799	6.66235787590571	3.71892523110206	6.25269613292216	5.58058096672111	3.48473364256942	4.96480329576368	8.17618668922339	7.76622601976364	5.82859067765192	4.9501110260786	5.2163603278451	4.23847506348128	6.79556005333044	6.59648593486325	6.41730068316379	6.38257295564724	5.80646218361146	2.68778541458491	6.88090305887237	4.28315556239817	7.37185631236593	7.44059007056045	6.20004688598463	8.33823583169619	4.54440513325762	1.83887901039114	4.91933545898967	7.76408458853192	7.3161250397243	0	6.29861050541916	6.20412648557998	5.10374501198855	6.89190096689723	6.51613374301994	7.94620145205273	7.28762406981029	7.41603774435654	3.82118566479465	3.36732173370487	6.91586399798007	7.26607057722749	2.55726863521955	7.13499594506814	6.72267399349211	5.26740875331622	7.10195517028524	4.17598440805826	2.35360352839924	4.62239463116425	5.37264802925276	6.776414232073	7.79280629563255	7.86067424268474	4.88496060732471	4.18991797181792	8.4540365246591	5.87654788623867	6.785907494065	5.49185309632968	8.37107496029368	5.9565162704266	5.31394424984532	5.61119248974146	6.07812020798125	8.28688463403666	7.30532246957902	3.9420167589625	5.15699028248259	6.5364774683238	7.70945267830906	3.64166812784605	6.56851641311697	6.84092094169093	6.36541218938653	5.97634637306244	4.66245187203024	6.46975756119956	7.45899100657752	5.29320173243312	7.61603947620916	7.28898222395746	6.83823396730591	7.4256367425633	5.29828745670602	2.73394291217136	3.3709725203804	9.9061375104333	8.97406455703196	5.12458370412522	7.29106863529592	5.02614585243305	8.361140120567	6.78780099116824
